tablet_num	subject	relation_type	object	subject_tag	object_tag
P137730	u2-tul2-x-da	dumu	...-mi	PN	PN
P137731	lu2-dingir-ra	dumu	ki-tusz-lu2	PN	PN
P137733	szesz-kal-la	dumu	lu2-{d}inanna	PN	PN
P137733	ku3-{d}nanna	dumu	szesz-kal-la	PN	PN
P137733	mu	dumu-munus	lugal	N	N
P137734	ARAD2-mu	dumu	lu2-{d}nin-szubur	PN	PN
P137735	a-wi-li2	dumu	tug2-a-du8	PN	N
P137739	da-da-a	dumu	szu-ma-ma	PN	PN
P137739	nu-ur2-i3-li2	dumu	ga-da-a	PN	PN
P137739	ur-nigar{gar}	dumu	bar-ra-an	PN	PN
P137739	en-si	dumu	a-bi2-a	PN	PN
P137739	za-hum	dumu	gur-da-sze3	N	PN
P137739	a-hu-du10	dumu	u-bar-um	PN	PN
P137739	a2-bi2-la-a	dumu	bur-ra-am	PN	PN
P137739	...	dumu	ba-da-da	PN	V
P137740	nig2-du11-ga-ni	dumu	geme2-{d}sza-u18-sza	PN	PN
P137740	geme2-kar-zi-da	dumu-munus	ad-du	N	PN
P137740	{d}ba-ba6-dah	dumu-munus	1(ban2)	PN	NU
P137740	geme2-{d}nin-dim3-ma	dumu-munus	1(ban2)	PN	NU
P137740	1(disz)	dumu-munus	1(ban2)	NU	NU
P137740	4(disz)	dumu-munus	5(disz)	NU	NU
P137746	dub-sar	dumu	ur-sa6-ga	N	PN
P137752	mu	dumu-munus	lugal	N	N
P137755	ku3-{d}nanna	dumu	ur-{d}ba-ba6	PN	PN
P137755	ku3-{d}nanna	dumu	a-ba-dingir-mu-gin7	PN	PN
P137755	a-gu-a	dumu	ba-bu-za	PN	N
P137756	|PU3.SZA|-{d}iszkur	dumu	...	PN	PN
P137756	a-li2-id-{d}suen	dumu	...	PN	PN
P137756	geme2-{d}utu	dumu-munus	x	PN	N
P137756	1(disz)	dumu	1(ban2)	NU	NU
P137756	1(disz)	dumu	...	NU	PN
P137756	2(disz)	dumu	...	NU	PN
P137758	nam-zi-tar-ra	dumu	bu3-u2-du-me-esz2	PN	PN
P137760	sila3	dumu	ur-{d}isztaran	N	PN
P137760	1(ban2)	dumu	a-ba-dingir-mu-gin7	NU	PN
P137760	ku3-{d}nanna	dumu	lu2-{d}nin-gir2-su-ka	PN	PN
P137760	{d}nanna-ma-szum2	dumu	lu2-{d}nin-gir2-su-ka	PN	PN
P137766	lu2-{d}nanna	dumu	ku3-{d}nanna	PN	PN
P137771	lu2-{d}nanna	dumu	ur-mes	PN	PN
P137775	a-tu	dumu	szesz-kal-la	PN	PN
P137775	ur-{d}lamma	dumu	ur-{d}isztaran	RN	PN
P137775	hi-li-abzu	dumu	a-ba-dingir-mu-gin7	PN	PN
P137775	ur-{d}suen	dumu	lu2-dingir-ra	PN	PN
P137780	gurusz	dumu	engar	N	N
P137790	dub-sar	dumu	ad-da-hi-x	N	PN
P137825	gurusz	dumu	1(u)	N	NU
P137825	gurusz	dumu	5(asz)	N	NU
P137825	gurusz	dumu	4(asz)	N	NU
P137825	a-KU-da	dumu	a-hu-szu-ni	N	PN
P137827	gada	e2-gi4-a	e2-kiszib3-ba	N	PN
P137838	dub-sar	dumu	ur-{d}nin-gesz-zi-da	N	PN
P137842	dub-sar	dumu	i-bi2-dingir	N	PN
P137843	dub-sar	dumu	lugal-{d}nanna	N	PN
P137846	ma2-{d}nanna	dumu	a-da-lal3	PN	PN
P137853	ki	dumu	lugal-ta	N	N
P137863	ur-mes	dumu	gu2-|ZI&ZI|	PN	PN
P137870	dub-sar	dumu	nig2-{d}nin-gal-gin7	N	PN
P137872	mu	dumu-munus	lugal	N	N
P137879	...	dumu	a-hu-a	PN	PN
P137880	mu	dumu-munus	lugal	N	N
P137889	...	nin	...	PN	PN
P137904	us2	nin	1(disz)	V	NU
P137912	us2	nin	2(disz)	V	NU
P137912	us2	nin	4(disz)	V	NU
P137916	{d}nanna	dumu	|PU3.SZA|-{d}iszkur	DN	PN
P137920	dub-sar	dumu	...	N	PN
P137921	ib-ni-{d}iszkur	dumu	e2-a-szar	PN	PN
P137922	azlag2	dumu	...	N	PN
P137928	dub-sar	dumu	ur-nig2	N	PN
P137928	azlag2	dumu	lugal-...	N	PN
P137930	inim-{d}szara2	dumu	ba-a-a	PN	PN
P137935	dub-sar	dumu	ur-{d}szul-gi-ra	N	PN
P137938	tu-ki-in-PA-mi-ig-ri2-sza	dumu-munus	lugal	PN	N
P137944	dub-sar	dumu	lu2-{d}nanna	N	PN
P137946	ur-{d}szusz3-{d}ba-ba6	dumu	ur-zigum-ma	PN	PN
P137951	x	e2-gi4-a	mu-kux(DU)	N	N
P137963	a-hu-ba-qar	dumu	ma-asz2-ta	PN	PN
P137964	ur-{d}ba-ba6	dumu	ur-dun	PN	PN
P137966	lu2-{d}nin-szubur	dumu	lugal-za3-ge-si-ke4	PN	PN
P137966	lu2-{d}nin-szubur	dumu	lugal-za3-ge-si	PN	PN
P137974	{d}nanna	dumu	|PU3.SZA|-{d}lulim	DN	PN
P137975	ur-{d}nansze	dumu	lugal-{d}iszkur	PN	PN
P137976	dub-sar	dumu	sza3-gul-lum	N	PN
P137978	dub-sar	dumu	lu2-{d}nanna	N	PN
P137979	azlag2	dumu	er3-ra-gal	N	PN
P137981	azlag2	dumu	NE-{d}mah	N	PN
P137982	azlag2	dumu	giri3-ni	N	N
P137983	azlag2	dumu	giri3-ni	N	N
P137983	dub-sar	dumu	er3-ra-ba-ni	N	PN
P137984	nig2-u2-rum	dumu	a-hu-a-ta	PN	PN
P137984	dub-sar	dumu	{d}nanna-ku3-zu	N	PN
P137985	ib-ni-{d}iszkur	dumu	e2-a-szar	PN	PN
P137993	azlag2	dumu	giri3-ni	N	N
P137993	dub-sar	dumu	er3-ra-ba-ni	N	PN
P137994	lu2-{d}nin-szubur	dumu	lugal-za3-ge-si	PN	PN
P137996	dub-sar	dumu	ur-{d}hendur-sag	N	PN
P137997	nig2-lam2	nin	1(disz)	N	NU
P137997	bar-si	nin	ki-la2-bi	N	N
P137998	dub-sar	dumu	{d}nanna-ki-ag2	N	PN
P138003	lu2-dingir-ra	dumu	tu-ra-am-i3-li2-ta	PN	PN
P138008	lu2-{d}nanna	dumu	ku3-{d}nanna	PN	PN
P138012	mu	dumu-munus	lugal	N	N
P138017	ARAD2-{d}nanna	dumu	i-ta2-ra-ak-i3-li2-ta	PN	PN
P138017	lugal-uszur4	dumu	u-bar-tum-ta	PN	PN
P138021	mu	dumu-munus	lugal	N	N
P138023	...-ba-ni	dumu	du-du-mu	PN	PN
P138024	ARAD2-{d}nanna	dumu	ku3-{d}nanna-ta	PN	PN
P138030	gu2-e3	nin	x	N	N
P138047	{d}nanna-za3-mi2	dumu	{d}utu-x	PN	PN
P138047	ur-{d}szul-pa-e3	dumu	1(disz)	PN	NU
P138047	ARAD2-{d}nanna	dumu	nam-zi-tar-ra	PN	PN
P138059	ta2-di3-esz18-dar	dumu-munus	ri-mi-dingir	PN	PN
P138064	{d}nanna	dumu	|PU3.SZA|-{d}ba-ba6	DN	PN
P138071	lu2-{d}nanna	dumu	ku3-{d}nanna	PN	PN
P138074	a-hu-ba-qar	dumu	ma-asz2-ta	PN	PN
P138081	x	nin	x	N	N
P138083	a-bi2-si2-im-ti	nin	nu-banda3	PN	N
P138084	a-hu-ba-qar	dumu	ma-asz2-ta	PN	PN
P138088	da-da	dumu	da-a-ga	PN	V
P138090	sza3-gu	nin	tug2	N	N
P138091	{gesz}gu-za	dumu	ga-sze3	N	DN
P138094	dub-sar	dumu	lu2-ama6-ga2	N	PN
P138095	a-hu-wa-qar	dumu	gu-u2-ga-a	PN	PN
P138096	dub-sar	dumu	a-bu-du10	N	PN
P138097	azlag2	dumu	ARAD2-{d}nanna	N	PN
P138101	...	ama	sze-er-gu	PN	N
P138102	x-{d}nanna	dumu	ki-ag2	PN	PN
P138103	dub-sar	dumu	ur-{d}dumu-zi-da	N	PN
P138108	sukkal	dumu	ARAD2-da-ni	N	PN
P138109	sukkal	dumu	ARAD2-da-ni	N	PN
P138110	sukkal	dumu	ARAD2-da-ni	N	PN
P138111	dub-sar	dumu	lu2-dingir-ra	N	PN
P138112	dub-sar	dumu	nu-ur2-{d}suen	N	PN
P138113	dub-sar	dumu	lu2-kal-la	N	PN
P138114	lu2-na-na-mu	dumu	igi-an-na	PN	PN
P138115	dub-sar	dumu	ab-ba-gi-na	N	PN
P138118	dub-sar	dumu	ur-{d}szul-gi	N	PN
P138122	dub-sar	dumu	lugal-uszur4	N	PN
P138123	dub-sar	dumu	ARAD2-{d}nanna	N	PN
P138125	dub-sar	dumu	ur-ama-ni2-AN	N	PN
P138126	mu-sar	dumu	lu2-gir2-nun	N	PN
P138129	sukkal	dumu	ARAD2-da-ni	N	PN
P138132	dub-sar	dumu	ba-a	N	PN
P138134	1(disz)	dumu	...	NU	PN
P138140	dumu-nita2	ama	nu-tuku-me	PN	V
P138141	ur-dingir-ra	dumu	ip-qu2-sza	PN	PN
P138142	szusz3	dumu	du11-ga-ni-ta	N	PN
P138148	x-x	dumu	ba-usz2-ke4-ne	PN	PN
P138148	dub-sar	dumu	ha-ab-zi	N	PN
P138149	lu2-{d}suen	dumu	kas4	PN	N
P138149	sze-ba	dumu	gurusz	N	N
P138152	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P138161	ur-{d}lamma	dumu	...	RN	PN
P138164	x-...	dumu	ki-ag2	PN	PN
P138166	1(disz)	nin	1(disz)	NU	NU
P138168	x	dumu	...	N	PN
P138168	ku3-{d}nanna	dumu	esz2-zi-sza3-gal2	PN	PN
P138183	2(disz)	dumu	munu4-zi-...	NU	PN
P138186	dub-sar	dumu	ur-...	N	PN
P138189	lu2-{d}nanna	dumu	nig2-mu-mu-gur	PN	PN
P138191	dub-sar	dumu	lu2-x	N	PN
P138197	i3	dumu	i3-du8	N	V
P138205	szandana	dumu	a2-bi	N	N
P138254	a-mur-{d}...	dumu	ur-sa6-ga	PN	PN
P138296	x	nin	2(disz)	N	NU
P138303	ur-{d}nin-gal	dumu	an-ta-lu2	PN	V
P138309	sag-ga2	nin	1(disz)	N	NU
P138319	ib-ni-{d}iszkur	dumu	e2-a-szar	PN	PN
P138322	{d}nanna	dumu	|PU3.SZA|-{d}x	DN	PN
P138469	dub-sar	dumu	ur-{d}szul-pa-e3	N	PN
P138471	...	ama	du6	PN	N
P138497	ur-{d}ba-ba6	dumu	ugu2-du6	PN	PN
P138497	ur-{d}ba-ba6	dumu	ma-an-szum2	PN	PN
P138523	dub-sar	dumu	ur-{d}ba-ba6	N	PN
P138524	dub-sar	dumu	a-bu-du10	N	PN
P138526	mu	dumu-munus	lugal	N	N
P138531	mu	dumu-munus	lugal	N	N
P138537	ba-zi-mu	dumu	lu2-du10-ga	PN	PN
P138537	dub-sar	dumu	lu2-du10-ga	N	PN
P138561	ur-ge6-par4-ra	dam	...	PN	PN
P138572	sze-ba	dam	i	N	V
P138949	mu	dumu-munus	lugal	N	N
P138949	dub-sar	dumu	a-da-lal3	N	PN
P138978	ma-an-szum2	dumu	ur-{d}lamma-mu	PN	PN
P139023	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139053	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139091	e2-hi-li-a-i3-li2	dumu	lu2-...	PN	PN
P139095	nig2-u2-rum	dumu	qu2-ra-du	PN	PN
P139114	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139130	x	nin	a	N	N
P139172	dub-sar	dumu	lu2-bala-sa6-ga	N	PN
P139180	mu	dumu-munus	lugal	N	N
P139201	lu2-kar-zi-da	dumu	...	PN	PN
P139201	ta2-di3-ki-za	dam	da-a-a	PN	PN
P139201	unu3	dumu	ARAD2-mu	PN	PN
P139233	lu2-dingir-ra	dumu	da-a-ti	PN	PN
P139247	x-x-mu	dumu	lugal	PN	N
P139311	ugula	dumu	x	N	N
P139311	x	ama	nu2	N	V
P139336	azlag2	dumu	er3-ra-nu-da	N	PN
P139355	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139366	dub-sar	dumu	bu3-lu5-lu5	N	PN
P139375	dub-sar	dumu	lu2-{d}igi-ma-sze3	N	PN
P139380	dub-sar	dumu	ARAD2-{d}nanna	N	PN
P139381	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139396	dub-sar	dumu	gu3-de2-a	N	PN
P139431	dub-sar	dumu	lu2-nin-ga2-ka	N	PN
P139440	dub-sar	dumu	ge6-par4-ra	N	N
P139447	lu2-ga-mu	dumu	ur-...	PN	PN
P139494	azlag2	dumu	er3-ra-nu-da	N	PN
P139499	dub-sar	dumu	lugal-...	N	PN
P139509	ma2-gur8	dam	sukkal-mah	N	PN
P139510	dub-sar	dumu	da-du-mu	N	PN
P139513	mu	dumu-munus	lugal	N	N
P139514	ur-{gesz}gigir	dumu	lugal-iti-da	PN	PN
P139515	dub-sar	dumu	da-da-ga	N	PN
P139521	{d}szara2	dumu	ur-nigar	DN	PN
P139522	{d}szara2	dumu	{gesz}gigir-re	DN	PN
P139531	dub-sar	dumu	szesz-kal-la	N	PN
P139532	dub-sar	dumu	lugal-...	N	PN
P139533	dub-sar	dumu	lugal-...	N	PN
P139535	dub-sar	dumu	ur-nigar{gar}	N	PN
P139536	dub-sar	dumu	...	N	PN
P139542	dub-sar	dumu	ur-nigar{gar}	N	PN
P139543	ur-{d}suen	dumu	ur-{d}asznan	PN	PN
P139543	kal	dumu	ur2-{gesz}tukul	V	PN
P139544	lu2-x-x	dumu	ur-{d}ba-ba6	PN	PN
P139545	dub-sar	dumu	lu2-{d}nin-abzu	N	PN
P139546	dub-sar	dumu	lu2-{d}nin-abzu	N	PN
P139549	inim-{d}inanna	dumu	kar-ra	PN	V
P139549	kar-ra	dam	lugal-e2-mah-e	V	PN
P139551	dub-sar	dumu	lugal-AB	N	FN
P139560	dub-sar	dumu	...	N	PN
P139561	ur-pa4-sukkal	dumu	inim-{d}szara2	PN	PN
P139564	ma2-lah5	dumu	lugal-...	N	PN
P139565	szesz-kal-la	dumu	da-da	PN	PN
P139567	lu2-{d}szara2	dumu	du10-ga	PN	V
P139567	lu2-{d}szara2	dumu	du10-ga	PN	V
P139568	dub-sar	dumu	...	N	PN
P139570	lu2-dingir-ra	dumu	ARAD2-hu-la-ke4	PN	N
P139570	lugal-ezem	dumu	...	PN	PN
P139571	hal-la-a	dumu	ur-...-NE	PN	PN
P139573	ur-{d}ma-mi	dumu	...	PN	PN
P139574	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139577	lugal-ku3-zu	dumu	i3-gen-na	PN	V
P139577	ur-{d}szara2	dumu	{d}utu-sa6-ga	PN	PN
P139578	sza13-dub-ba	dumu	lugal-uszur3	N	PN
P139579	dub-sar	dumu	lugal-uszur3	N	PN
P139580	dub-sar	dumu	ur-nigar{gar}	N	PN
P139581	dub-sar	dumu	ur-...-lil2	N	PN
P139583	dub-sar	dumu	lu2-...	N	PN
P139584	sza13-dub-ba	dumu	lugal-uszur3	N	PN
P139588	gin2	dam	ARAD2-hu-la	N	PN
P139589	usz-bar-tug2	dumu	mu-na-si	PN	V
P139592	dub-sar	dumu	lugal-uszur3	N	PN
P139593	dub-sar	dumu	ur-nigar{gar}	N	PN
P139605	ur-{gesz}gigir	dumu	{d}szara2-ga2	PN	PN
P139607	esir2	nin	du10-us2	N	N
P139609	dub-sar	dumu	ur-nigar{gar}	N	PN
P139610	nu-banda3-gu4	dumu	lugal-iri-na	N	PN
P139611	inim-{d}szara2	dumu	ur-dingir-ra	PN	PN
P139612	dub-sar	dumu	ur-nigar{gar}	N	PN
P139613	dub-sar	dumu	lugal-sa6-ga	N	PN
P139614	dub-sar	dumu	lugal-uszur3	N	PN
P139617	dub-sar	dumu	lugal-en-...	N	PN
P139620	dub-sar	dumu	lugal-nesag-e	N	PN
P139621	dub-sar	dumu	lu2-iri-sag	N	PN
P139622	dub-sar	dumu	lu2-ga	N	PN
P139623	dub-sar	dumu	da-da	N	PN
P139624	dub-sar	dumu	da-a-gi4	N	PN
P139625	dub-sar	dumu	sza3-ku3-ge	N	PN
P139626	dub-sar	dumu	gu2-ka-...	N	PN
P139627	dub-sar	dumu	ba-sa6	N	PN
P139628	ARAD2-mu	dumu	lugal-nig2-lagar-e	PN	PN
P139628	dub-sar	dumu	ur-{d}isztaran	N	PN
P139629	dub-sar	dumu	ur-nigar{gar}	N	PN
P139630	lugal-ku3-ga-ni	dumu	ur-mes	PN	PN
P139631	nu-banda3-gu4	dumu	giri3-ni	N	N
P139632	dub-sar	dumu	ur-{d}isztaran	N	PN
P139633	dub-sar	dumu	lugal-gu3-de2-a	N	PN
P139634	lugal-gu4-e	dumu	ur-...	PN	PN
P139636	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P139637	dub-sar	dumu	du10-ga	N	V
P139638	dub-sar	dumu	ur-{d}asznan	N	PN
P139639	dub-sar	dumu	szesz-kal-la	N	PN
P139640	dub-sar	dumu	ur-{d}szara2	N	PN
P139641	dub-sar	dumu	lu2-{d}szara2	N	PN
P139642	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P139643	dub-sar	dumu	lugal-ezem	N	PN
P139644	dub-sar	dumu	ur-sa6-ga	N	PN
P139645	dub-sar	dumu	ur-e11-e	N	PN
P139647	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P139648	dub-sar	dumu	ur-nigar{gar}	N	PN
P139649	dub-sar	dumu	da-da	N	PN
P139650	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139651	dub-sar	dumu	ur-nigar{gar}	N	PN
P139652	dub-sar	dumu	ur-e11-e	N	PN
P139653	dub-sar	dumu	lu2-sa6-ga	N	PN
P139654	in-sa6-sa6	dumu	bi2-du11-ga	PN	PN
P139655	dub-sar	dumu	ur-nigar{gar}	N	PN
P139656	dub-sar	dumu	ur-nigar{gar}	N	PN
P139657	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139658	dub-sar	dumu	iri-bar-e	N	PN
P139659	dub-sar	dumu	ur-{d}szara2	N	PN
P139660	dub-sar	dumu	ur-e11-e	N	PN
P139661	ku3-ga-ni	dumu	ur-saga	N	PN
P139661	dub-sar	dumu	ur-sa6-ga	N	PN
P139662	dub-sar	dumu	ur-e2-an-na	N	PN
P139663	dub-sar	dumu	lu2-{d}szara2	N	PN
P139664	dub-sar	dumu	...	N	PN
P139665	dub-sar	dumu	sza3-ku3-ge	N	PN
P139666	lu2-du10-ga	dumu	a-ab-ba	PN	V
P139666	dub-sar	dumu	a-ab-ba	N	V
P139667	{d}nin-ur4-ra	dumu	ur-...	FN	PN
P139669	dub-sar	dumu	ur-nigar{gar}	N	PN
P139671	dub-sar	dumu	ur-sa6-ga	N	PN
P139672	dub-sar	dumu	ur-{d}szara2	N	PN
P139673	ur-{d}szul-pa-e3	dumu	ur-{d}isztaran	PN	PN
P139674	dub-sar	dumu	lugal-e2-mah-e	N	PN
P139675	dub-sar	dumu	ur-e11-e	N	PN
P139676	dub-sar	dumu	ur-e11-e	N	PN
P139677	lu2-{d}szara2	dumu	ka-ka-dingir	PN	PN
P139678	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P139679	szesz-ki-ag2	dumu	ka-ka	PN	PN
P139680	dub-sar	dumu	da-a-x	N	PN
P139682	dub-sar	dumu	ur-e11-e	N	PN
P139683	dub-sar	dumu	ur-e11-e	N	PN
P139684	dub-sar	dumu	da-a-gi4	N	PN
P139685	dub-sar	dumu	ur-nigar{gar}	N	PN
P139687	dub-sar	dumu	bar-ra-an	N	PN
P139688	dub-sar	dumu	ur-nigar{gar}	N	PN
P139689	dub-sar	dumu	da-da	N	PN
P139690	dub-sar	dumu	da-a-gi4	N	PN
P139692	dub-sar	dumu	ma-an-szum2	N	PN
P139693	dub-sar	dumu	ur-nigar{gar}	N	PN
P139694	in-sa6-sa6	dumu	bi2-du11	PN	V
P139695	dub-sar	dumu	ur-nigar{gar}	N	PN
P139697	dub-sar	dumu	ur-ki-ag2-mu	N	PN
P139698	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P139699	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P139700	dub-sar	dumu	bar-ra-an	N	PN
P139701	dub-sar	dumu	ur-{d}szara2	N	PN
P139702	dub-sar	dumu	sza3-ku3-ge	N	PN
P139704	dub-sar	dumu	ur-{d}isztaran	N	PN
P139705	dub-sar	dumu	szesz-kal-la	N	PN
P139707	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P139708	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139709	dub-sar	dumu	iri-bar-e	N	PN
P139710	dub-sar	dumu	ur-{d}utu	N	PN
P139711	dub-sar	dumu	ur-{d}szara2	N	PN
P139712	dub-sar	dumu	ur-e11-e	N	PN
P139713	dub-sar	dumu	lu2-{d}szara2	N	PN
P139715	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139716	lugal-ku3-zu	dumu	lugal-nig2-lagar-e	PN	PN
P139717	dub-sar	dumu	lu2-sa6-ga	N	PN
P139718	dub-sar	dumu	a-gub-ba	N	PN
P139719	dub-sar	dumu	a-na-mu	N	PN
P139720	ur4-sza3-ta-lu	dumu	ur-szu-ku3-ga	PN	PN
P139721	er2-dingir	dumu	lugal-sa6-ga	PN	PN
P139722	dub-sar	dumu	a-kal-la	N	PN
P139723	dub-sar	dumu	ur-{d}szara2	N	PN
P139724	dub-sar	dumu	da-da	N	PN
P139725	an-na-hi-li-bi	dumu	{d}utu-MI	PN	PN
P139727	dub-sar	dumu	ur-nigar{gar}	N	PN
P139729	lugal-ku3-ga-ni	dumu	ur-mes	PN	PN
P139730	dub-sar	dumu	ugu2-du6	N	PN
P139731	dub-sar	dumu	ur-nigar{gar}	N	PN
P139732	dub-sar	dumu	ma-ma	N	PN
P139733	dub-sar	dumu	lugal-sa6-ga	N	PN
P139734	dub-sar	dumu	ur-e11-e	N	PN
P139735	lu2-du10-ga	dumu	lugal-nesag-e	PN	PN
P139735	dub-sar	dumu	ur-nigar{gar}	N	PN
P139736	dub-sar	dumu	ma-an-szum2	N	PN
P139737	dub-sar	dumu	da-da	N	PN
P139739	dub-sar	dumu	ur-sa6-ga	N	PN
P139740	lu2-{d}nin-ur4-ra	dumu	dingir-KA-na	PN	PN
P139740	dub-sar	dumu	lugal-sa6-ga	N	PN
P139741	dub-sar	dumu	ma-an-szum2	N	PN
P139742	dub-sar	dumu	lu2-{d}szara2	N	PN
P139743	kesz2-e-de3	nin	zabala3{ki}-sze3	V	SN
P139744	dub-sar	dumu	ur-{d}isztaran	N	PN
P139745	dub-sar	dumu	ur-nigar{gar}	N	PN
P139746	dub-sar	dumu	ur-e11-e	N	PN
P139747	dub-sar	dumu	lugal-e2-mah-e	N	PN
P139748	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P139749	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139750	dub-sar	dumu	da-da	N	PN
P139751	dub-sar	dumu	ur-nigar{gar}	N	PN
P139752	dub-sar	dumu	ur-{d}szul-pa-e3	N	PN
P139753	lugal-ku3-ga-ni	dumu	ur-mes	PN	PN
P139754	dub-sar	dumu	ur-{d}utu	N	PN
P139755	dub-sar	dumu	lugal-e2-mah-e	N	PN
P139756	dub-sar	dumu	ur-nigar{gar}	N	PN
P139757	dub-sar	dumu	lugal-nesag-e	N	PN
P139759	dub-sar	dumu	ur-{d}szara2	N	PN
P139760	sza3-ku3-ge	dumu	{d}szara2-ga2	PN	PN
P139760	dub-sar	dumu	{d}szara2-ga2-la2	N	PN
P139761	dub-sar	dumu	lugal-sa6-ga	N	PN
P139762	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P139763	dub-sar	dumu	ur-{d}szara2	N	PN
P139764	dub-sar	dumu	szesz-kal-la	N	PN
P139765	lu2-du10-ga	dumu	lugal-nesag-e	PN	PN
P139765	dub-sar	dumu	ur-nigar{gar}	N	PN
P139766	dub-sar	dumu	ur-{d}isztaran	N	PN
P139767	dub-sar	dumu	lu2-{d}szara2	N	PN
P139768	dub-sar	dumu	lu2-ga	N	PN
P139769	ur-e11-e	dumu	u3-ma-ni	PN	PN
P139770	dub-sar	dumu	na-sa2	N	PN
P139771	dub-sar	dumu	iri-bar-e	N	PN
P139772	dub-sar	dumu	ur-{d}isztaran	N	PN
P139773	dub-sar	dumu	ma-an-szum2	N	PN
P139774	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139776	dub-sar	dumu	ur-{d}isztaran	N	PN
P139777	dub-sar	dumu	ur-nigar{gar}	N	PN
P139778	dub-sar	dumu	lu2-ga	N	PN
P139779	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139780	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139781	dub-sar	dumu	ur-nigar{gar}	N	PN
P139782	dub-sar	dumu	lu2-{d}szara2	N	PN
P139783	dub-sar	dumu	lugal-e2-mah-e	N	PN
P139784	dub-sar	dumu	e2-gal-e-si	N	PN
P139786	dub-sar	dumu	ur-nigar{gar}	N	PN
P139787	dub-sar	dumu	lu2-{d}szara2	N	PN
P139788	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P139789	dub-sar	dumu	tir-gu	N	PN
P139790	dub-sar	dumu	du10-ga	N	V
P139791	dub-sar	dumu	lugal-iti-da	N	PN
P139792	dub-sar	dumu	ur-{d}szara2	N	PN
P139793	dub-sar	dumu	lu2-sa6-ga	N	PN
P139794	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139795	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139796	dub-sar	dumu	ur-nigar{gar}	N	PN
P139797	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139798	na-ba-sa6	dumu	he2-sa6	PN	PN
P139799	a-da-ga	dumu	la-a-a	N	PN
P139800	dub-sar	dumu	lugal-nesag-e	N	PN
P139801	dub-sar	dumu	lugal-nesag-e	N	PN
P139802	dub-sar	dumu	ur-sa6-ga	N	PN
P139804	dub-sar	dumu	ur-nigar{gar}	N	PN
P139805	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P139807	dub-sar	dumu	lu2-ga	N	PN
P139808	dub-sar	dumu	ur-mes	N	PN
P139809	dub-sar	dumu	ur-e11-e	N	PN
P139810	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P139812	dub-sar	dumu	lu2-ga	N	PN
P139813	dub-sar	dumu	bar-ra-an	N	PN
P139814	dub-sar	dumu	da-da	N	PN
P139815	lu2-{d}szara2	dumu	dingir-su2-AN	PN	PN
P139815	dub-sar	dumu	ur-{d}ba-ba6	N	PN
P139816	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P139817	dub-sar	dumu	ur-{gesz}gigir	N	PN
P139818	dub-sar	dumu	lu2-{d}szara2	N	PN
P139819	dub-sar	dumu	lu2-{d}szara2	N	PN
P139820	ur-{d}suen	dumu	lu2-ga-mu	PN	PN
P139821	dub-sar	dumu	ur-e11-e	N	PN
P139822	nu-banda3-gu4	dumu	giri3-ni	N	N
P139823	lu2-{d}szara2	dumu	ma-ma	PN	PN
P139824	dub-sar	dumu	ur-e11-e	N	PN
P139825	dub-sar	dumu	dingir-ra	N	PN
P139826	dub-sar	dumu	ur-sa6-ga	N	PN
P139827	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P139828	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P139829	lu2-{d}szara2	dumu	dingir-su2-AN	PN	PN
P139829	dub-sar	dumu	ur-e11-e	N	PN
P139830	dub-sar	dumu	ur-{d}szara2	N	PN
P139831	dub-sar	dumu	ur-nigar{gar}	N	PN
P139832	dub-sar	dumu	ur-e11-e	N	PN
P139833	dub-sar	dumu	sza3-ku3-ge	N	PN
